$1;1490184784086691112;public void com.example.intercept.out.RestOutInterceptor.interceptOutgoingRequest();<no-session-id>;2803631505526508734;1490184783972988795;1490184784082725668;app-3lcx5;8;8
$1;1490184784087193372;public org.springframework.http.ResponseEntity com.example.app.MicroserviceType.processRequest();<no-session-id>;2803631505526508734;1490184783914506041;1490184784083091398;app-3lcx5;7;7
$1;1490184784087357815;public void com.example.intercept.in.RestInInterceptor.interceptIncomingGETRequest();<no-session-id>;2803631505526508734;1490184783914402867;1490184784083755391;app-3lcx5;6;6
$1;1490184784087909354;public void com.example.intercept.out.RestOutInterceptor.interceptOutgoingRequest();<no-session-id>;2803631505526508734;1490184783905187216;1490184784084909365;elb-2w5uj;2;2
$1;1490184784088052660;public org.springframework.http.ResponseEntity com.example.elb.MicroserviceType.getIndexOrder();<no-session-id>;2803631505526508734;1490184783886999687;1490184784084982900;elb-2w5uj;1;1
$1;1490184784088805321;public void com.example.intercept.in.RestInInterceptor.interceptIncomingGETRequest();<no-session-id>;2803631505526508734;1490184783886883996;1490184784085214235;elb-2w5uj;0;0
$1;1490184784172788165;public org.springframework.http.ResponseEntity com.example.cassandra.MicroserviceType.readData();<no-session-id>;2803631505526508735;1490184783593568453;1490184783652398120;cassandra-9fon2;13;13
$1;1490184784174125007;public void com.example.intercept.out.RestOutInterceptor.interceptOutgoingRequest();<no-session-id>;2803631505526508735;1490184784113044308;1490184784172897064;restdata-za58l;11;11
$1;1490184784174772995;public org.springframework.http.ResponseEntity com.example.restdata.MicroserviceType.read();<no-session-id>;2803631505526508735;1490184784072275081;1490184784172982101;restdata-za58l;10;10
$1;1490184784174984907;public void com.example.intercept.in.RestInInterceptor.interceptIncomingGETRequest();<no-session-id>;2803631505526508735;1490184783593461672;1490184783652845552;cassandra-9fon2;12;12
$1;1490184784175770873;public void com.example.intercept.in.RestInInterceptor.interceptIncomingGETRequest();<no-session-id>;2803631505526508735;1490184784072152978;1490184784173701295;restdata-za58l;9;9
$1;1490184784175953109;public void com.example.intercept.out.RestOutInterceptor.interceptOutgoingRequest();<no-session-id>;2803631505526508735;1490184784071117679;1490184784172695770;app-3lcx5;8;8
$1;1490184784176654128;public org.springframework.http.ResponseEntity com.example.app.MicroserviceType.authenticate();<no-session-id>;2803631505526508735;1490184784011410367;1490184784172769231;app-3lcx5;7;7
$1;1490184784176807641;public void com.example.intercept.in.RestInInterceptor.interceptIncomingGETRequest();<no-session-id>;2803631505526508735;1490184784011286387;1490184784173365648;app-3lcx5;6;6
$1;1490184784177445934;public void com.example.intercept.out.RestOutInterceptor.interceptOutgoingRequest();<no-session-id>;2803631505526508735;1490184783491699119;1490184783654590001;proxy-lu8ga;5;5
$1;1490184784177616697;public org.springframework.http.ResponseEntity com.example.proxy.MicroserviceType.getInstanceLogin();<no-session-id>;2803631505526508735;1490184783483313034;1490184783654713960;proxy-lu8ga;4;4
